flux,id,x,y,z
0.75469046162051,0.82666666666667,0,0,0.82666666666667
0.75469046162051,0.84,0,0,0.84
0.75469046162051,0.85333333333333,0,0,0.85333333333333
0.75469046162051,0.86666666666667,0,0,0.86666666666667
0.75469046162051,0.88,0,0,0.88
0.75469046162051,0.89333333333333,0,0,0.89333333333333
0.75469046162051,0.90666666666667,0,0,0.90666666666667
0.75469046162051,0.92,0,0,0.92
0.75469046162051,0.93333333333333,0,0,0.93333333333333
0.75469046162051,0.94666666666667,0,0,0.94666666666667
0.75469046162051,0.96,0,0,0.96
0.75469046162051,0.97333333333333,0,0,0.97333333333333
0.75469046162051,0.98666666666667,0,0,0.98666666666667
0.75469046162051,1,0,0,1
0.75469046162051,1.0133333333333,0,0,1.0133333333333
0.75469046162051,1.0266666666667,0,0,1.0266666666667
0.75469046162051,1.04,0,0,1.04
0.71847931047459,1.0533333333333,0,0,1.0533333333333
0.71847931047459,1.0666666666667,0,0,1.0666666666667
0.71847931047459,1.08,0,0,1.08
0.71847931047459,1.0933333333333,0,0,1.0933333333333
0.71847931047459,1.1066666666667,0,0,1.1066666666667
0.71847931047459,1.12,0,0,1.12
0.71847931047459,1.1333333333333,0,0,1.1333333333333
0.71847931047459,1.1466666666667,0,0,1.1466666666667
0.71847931047459,1.16,0,0,1.16
0.71847931047459,1.1733333333333,0,0,1.1733333333333
0.71847931047459,1.1866666666667,0,0,1.1866666666667
0.71847931047459,1.2,0,0,1.2
0.71847931047459,1.2133333333333,0,0,1.2133333333333
0.71847931047459,1.2266666666667,0,0,1.2266666666667
0.71847931047459,1.24,0,0,1.24
0.71847931047459,1.2533333333333,0,0,1.2533333333333
0.71847931047459,1.2666666666667,0,0,1.2666666666667
0.71847931047459,1.28,0,0,1.28
0.71847931047459,1.2933333333333,0,0,1.2933333333333
0.71847931047459,1.3066666666667,0,0,1.3066666666667
0.71847931047459,1.32,0,0,1.32
0.71847931047459,1.3333333333333,0,0,1.3333333333333
0.71847931047459,1.3466666666667,0,0,1.3466666666667
0.71847931047459,1.36,0,0,1.36
0.71847931047459,1.3733333333333,0,0,1.3733333333333
0.71847931047459,1.3866666666667,0,0,1.3866666666667
0.71847931047459,1.4,0,0,1.4
0.71847931047459,1.4133333333333,0,0,1.4133333333333
0.71847931047459,1.4266666666667,0,0,1.4266666666667
0.71847931047459,1.44,0,0,1.44
0.71847931047459,1.4533333333333,0,0,1.4533333333333
0.71847931047459,1.4666666666667,0,0,1.4666666666667
0.71847931047459,1.48,0,0,1.48
0.71847931047459,1.4933333333333,0,0,1.4933333333333
0.71847931047459,1.5066666666667,0,0,1.5066666666667
0.71847931047459,1.52,0,0,1.52
0.71847931047459,1.5333333333333,0,0,1.5333333333333
0.71847931047459,1.5466666666667,0,0,1.5466666666667
0.71847931047459,1.56,0,0,1.56
0.71847931047459,1.5733333333333,0,0,1.5733333333333
0.71847931047459,1.5866666666667,0,0,1.5866666666667
0.71847931047459,1.6,0,0,1.6
0.71847931047459,1.6133333333333,0,0,1.6133333333333
0.71847931047459,1.6266666666667,0,0,1.6266666666667
0.71847931047459,1.64,0,0,1.64
0.71847931047459,1.6533333333333,0,0,1.6533333333333
0.71847931047459,1.6666666666667,0,0,1.6666666666667
0.71847931047459,1.68,0,0,1.68
0.71847931047459,1.6933333333333,0,0,1.6933333333333
0.71847931047459,1.7066666666667,0,0,1.7066666666667
0.71847931047459,1.72,0,0,1.72
0.71475210206704,1.7333333333333,0,0,1.7333333333333
0.71475210206704,1.7466666666667,0,0,1.7466666666667
0.71475210206704,1.76,0,0,1.76
0.6969114484177,1.7733333333333,0,0,1.7733333333333
0.6969114484177,1.7866666666667,0,0,1.7866666666667
0.6969114484177,1.8,0,0,1.8
0.6969114484177,1.8133333333333,0,0,1.8133333333333
0.6969114484177,1.8266666666667,0,0,1.8266666666667
0.6969114484177,1.84,0,0,1.84
0.6969114484177,1.8533333333333,0,0,1.8533333333333
0.6969114484177,1.8666666666667,0,0,1.8666666666667
0.6969114484177,1.88,0,0,1.88
0.6969114484177,1.8933333333333,0,0,1.8933333333333
0.6969114484177,1.9066666666667,0,0,1.9066666666667
0.6969114484177,1.92,0,0,1.92
0.6969114484177,1.9333333333333,0,0,1.9333333333333
0.6969114484177,1.9466666666667,0,0,1.9466666666667
0.6969114484177,1.96,0,0,1.96
0.6969114484177,1.9733333333333,0,0,1.9733333333333
0.6100733375277,1.9866666666667,0,0,1.9866666666667
0.6100733375277,2,0,0,2
0.6100733375277,2.0133333333333,0,0,2.0133333333333
0.6100733375277,2.0266666666667,0,0,2.0266666666667
0.6100733375277,2.04,0,0,2.04
0.6100733375277,2.0533333333333,0,0,2.0533333333333
0.6100733375277,2.0666666666667,0,0,2.0666666666667
0.59761581392845,2.08,0,0,2.08
0.59761581392845,2.0933333333333,0,0,2.0933333333333
0.59761581392845,2.1066666666667,0,0,2.1066666666667
0.59761581392845,2.12,0,0,2.12
0.59761581392845,2.1333333333333,0,0,2.1333333333333
0.59761581392845,2.1466666666667,0,0,2.1466666666667
0.59761581392845,2.16,0,0,2.16
0.59761581392845,2.1733333333333,0,0,2.1733333333333
0.59761581392845,2.1866666666667,0,0,2.1866666666667
0.59761581392845,2.2,0,0,2.2
0.59761581392845,2.2133333333333,0,0,2.2133333333333
0.59761581392845,2.2266666666667,0,0,2.2266666666667
0.59761581392845,2.24,0,0,2.24
0.59761581392845,2.2533333333333,0,0,2.2533333333333
0.59761581392845,2.2666666666667,0,0,2.2666666666667
0.59761581392845,2.28,0,0,2.28
0.59761581392845,2.2933333333333,0,0,2.2933333333333
0.59761581392845,2.3066666666667,0,0,2.3066666666667
0.59761581392845,2.32,0,0,2.32
0.59761581392845,2.3333333333333,0,0,2.3333333333333
0.59761581392845,2.3466666666667,0,0,2.3466666666667
0.59761581392845,2.36,0,0,2.36
0.59761581392845,2.3733333333333,0,0,2.3733333333333
0.59761581392845,2.3866666666667,0,0,2.3866666666667
0.59761581392845,2.4,0,0,2.4
0.59761581392845,2.4133333333333,0,0,2.4133333333333
0.59761581392845,2.4266666666667,0,0,2.4266666666667
0.59761581392845,2.44,0,0,2.44
0.59761581392845,2.4533333333333,0,0,2.4533333333333
0.59761581392845,2.4666666666667,0,0,2.4666666666667
0.59761581392845,2.48,0,0,2.48
0.59761581392845,2.4933333333333,0,0,2.4933333333333
0.59761581392845,2.5066666666667,0,0,2.5066666666667
0.59761581392845,2.52,0,0,2.52
0.59761581392845,2.5333333333333,0,0,2.5333333333333
0.59761581392845,2.5466666666667,0,0,2.5466666666667
0.59761581392845,2.56,0,0,2.56
0.59761581392845,2.5733333333333,0,0,2.5733333333333
0.59761581392845,2.5866666666667,0,0,2.5866666666667
0.59761581392845,2.6,0,0,2.6
0.59761581392845,2.6133333333333,0,0,2.6133333333333
0.59761581392845,2.6266666666667,0,0,2.6266666666667
0.59761581392845,2.64,0,0,2.64
0.59761581392845,2.6533333333333,0,0,2.6533333333333
0.59761581392845,2.6666666666667,0,0,2.6666666666667
0.59761581392845,2.68,0,0,2.68
0.59761581392845,2.6933333333333,0,0,2.6933333333333
0.59761581392845,2.7066666666667,0,0,2.7066666666667
0.59761581392845,2.72,0,0,2.72
0.59761581392845,2.7333333333333,0,0,2.7333333333333
0.59761581392845,2.7466666666667,0,0,2.7466666666667
0.59761581392845,2.76,0,0,2.76
0.59761581392845,2.7733333333333,0,0,2.7733333333333
0.59761581392845,2.7866666666667,0,0,2.7866666666667
0.59761581392845,2.8,0,0,2.8
0.59761581392845,2.8133333333333,0,0,2.8133333333333
0.59761581392845,2.8266666666667,0,0,2.8266666666667
0.59761581392845,2.84,0,0,2.84
0.59761581392845,2.8533333333333,0,0,2.8533333333333
0.59761581392845,2.8666666666667,0,0,2.8666666666667
0.59761581392845,2.88,0,0,2.88
0.59761581392845,2.8933333333333,0,0,2.8933333333333
0.59761581392845,2.9066666666667,0,0,2.9066666666667
0.59761581392845,2.92,0,0,2.92
0.59761581392845,2.9333333333333,0,0,2.9333333333333
0.59761581392845,2.9466666666667,0,0,2.9466666666667
0.59761581392845,2.96,0,0,2.96
0.59761581392845,2.9733333333333,0,0,2.9733333333333
0.59761581392845,2.9866666666667,0,0,2.9866666666667
0.59761581392845,3,0,0,3
0.59761581392845,3.0133333333333,0,0,3.0133333333333
0.59761581392845,3.0266666666667,0,0,3.0266666666667
0.59761581392845,3.04,0,0,3.04
0.59761581392845,3.0533333333333,0,0,3.0533333333333
0.59761581392845,3.0666666666667,0,0,3.0666666666667
0.59761581392845,3.08,0,0,3.08
0.59761581392845,3.0933333333333,0,0,3.0933333333333
0.59761581392845,3.1066666666667,0,0,3.1066666666667
0.59761581392845,3.12,0,0,3.12
0.59761581392845,3.1333333333333,0,0,3.1333333333333
0.59761581392845,3.1466666666667,0,0,3.1466666666667
0.59761581392845,3.16,0,0,3.16
0.59761581392845,3.1733333333333,0,0,3.1733333333333
0.59761581392845,3.1866666666667,0,0,3.1866666666667
0.59761581392845,3.2,0,0,3.2
0.59761581392845,3.2133333333333,0,0,3.2133333333333
0.59761581392845,3.2266666666667,0,0,3.2266666666667
0.59761581392845,3.24,0,0,3.24
0.59761581392845,3.2533333333333,0,0,3.2533333333333
0.59761581392845,3.2666666666667,0,0,3.2666666666667
0.59761581392845,3.28,0,0,3.28
0.59761581392845,3.2933333333333,0,0,3.2933333333333
0.59761581392845,3.3066666666667,0,0,3.3066666666667
0.59761581392845,3.32,0,0,3.32
0.59761581392845,3.3333333333333,0,0,3.3333333333333
0.59761581392845,3.3466666666667,0,0,3.3466666666667
0.59761581392845,3.36,0,0,3.36
0.59761581392845,3.3733333333333,0,0,3.3733333333333
0.59761581392845,3.3866666666667,0,0,3.3866666666667
0.59761581392845,3.4,0,0,3.4
