flux,id,x,y,z
0.72389134852996,1.3854509803922,0,0,1.3854509803922
0.72389134852996,1.3989019607843,0,0,1.3989019607843
0.72389134852996,1.4123529411765,0,0,1.4123529411765
0.72389134852996,1.4258039215686,0,0,1.4258039215686
0.6016089489019,1.4392549019608,0,0,1.4392549019608
0.6016089489019,1.4527058823529,0,0,1.4527058823529
0.6016089489019,1.4661568627451,0,0,1.4661568627451
0.6016089489019,1.4796078431373,0,0,1.4796078431373
0.6016089489019,1.4930588235294,0,0,1.4930588235294
0.6016089489019,1.5065098039216,0,0,1.5065098039216
0.6016089489019,1.5199607843137,0,0,1.5199607843137
0.6016089489019,1.5334117647059,0,0,1.5334117647059
0.81764024100613,1.546862745098,0,0,1.546862745098
0.81764024100613,1.5603137254902,0,0,1.5603137254902
0.81764024100613,1.5737647058824,0,0,1.5737647058824
0.81764024100613,1.5872156862745,0,0,1.5872156862745
0.81764024100613,1.6006666666667,0,0,1.6006666666667
0.81764024100613,1.6141176470588,0,0,1.6141176470588
0.81764024100613,1.627568627451,0,0,1.627568627451
0.81764024100613,1.6410196078431,0,0,1.6410196078431
0.7053564789377,1.6544705882353,0,0,1.6544705882353
0.7053564789377,1.6679215686275,0,0,1.6679215686275
0.7053564789377,1.6813725490196,0,0,1.6813725490196
0.7053564789377,1.6948235294118,0,0,1.6948235294118
0.7053564789377,1.7082745098039,0,0,1.7082745098039
0.7053564789377,1.7217254901961,0,0,1.7217254901961
0.7053564789377,1.7351764705882,0,0,1.7351764705882
0.7053564789377,1.7486274509804,0,0,1.7486274509804
0.7053564789377,1.7620784313725,0,0,1.7620784313725
0.7053564789377,1.7755294117647,0,0,1.7755294117647
0.7053564789377,1.7889803921569,0,0,1.7889803921569
0.7053564789377,1.802431372549,0,0,1.802431372549
0.7053564789377,1.8158823529412,0,0,1.8158823529412
0.7053564789377,1.8293333333333,0,0,1.8293333333333
0.7053564789377,1.8427843137255,0,0,1.8427843137255
0.7053564789377,1.8562352941176,0,0,1.8562352941176
0.56815762686516,1.8696862745098,0,0,1.8696862745098
0.56815762686516,1.883137254902,0,0,1.883137254902
0.56815762686516,1.8965882352941,0,0,1.8965882352941
0.64052963268598,1.9100392156863,0,0,1.9100392156863
0.64052963268598,1.9234901960784,0,0,1.9234901960784
0.64052963268598,1.9369411764706,0,0,1.9369411764706
0.64052963268598,1.9503921568627,0,0,1.9503921568627
0.64052963268598,1.9638431372549,0,0,1.9638431372549
0.64052963268598,1.9772941176471,0,0,1.9772941176471
0.64052963268598,1.9907450980392,0,0,1.9907450980392
0.64052963268598,2.0041960784314,0,0,2.0041960784314
0.64052963268598,2.0176470588235,0,0,2.0176470588235
0.64052963268598,2.0310980392157,0,0,2.0310980392157
0.75786000662664,2.0445490196078,0,0,2.0445490196078
0.75786000662664,2.058,0,0,2.058
0.75786000662664,2.0714509803922,0,0,2.0714509803922
0.75786000662664,2.0849019607843,0,0,2.0849019607843
0.75786000662664,2.0983529411765,0,0,2.0983529411765
0.75786000662664,2.1118039215686,0,0,2.1118039215686
0.75786000662664,2.1252549019608,0,0,2.1252549019608
0.75786000662664,2.1387058823529,0,0,2.1387058823529
0.75786000662664,2.1521568627451,0,0,2.1521568627451
0.75786000662664,2.1656078431373,0,0,2.1656078431373
0.75786000662664,2.1790588235294,0,0,2.1790588235294
0.75786000662664,2.1925098039216,0,0,2.1925098039216
0.75786000662664,2.2059607843137,0,0,2.2059607843137
0.75786000662664,2.2194117647059,0,0,2.2194117647059
0.75786000662664,2.232862745098,0,0,2.232862745098
0.75786000662664,2.2463137254902,0,0,2.2463137254902
0.75786000662664,2.2597647058824,0,0,2.2597647058824
0.75786000662664,2.2732156862745,0,0,2.2732156862745
0.71187803271433,2.2866666666667,0,0,2.2866666666667
0.71187803271433,2.3001176470588,0,0,2.3001176470588
0.71187803271433,2.313568627451,0,0,2.313568627451
0.71187803271433,2.3270196078431,0,0,2.3270196078431
0.71187803271433,2.3404705882353,0,0,2.3404705882353
0.71187803271433,2.3539215686275,0,0,2.3539215686275
0.71187803271433,2.3673725490196,0,0,2.3673725490196
0.71187803271433,2.3808235294118,0,0,2.3808235294118
0.71187803271433,2.3942745098039,0,0,2.3942745098039
0.71187803271433,2.4077254901961,0,0,2.4077254901961
0.49611669755909,2.4211764705882,0,0,2.4211764705882
0.49611669755909,2.4346274509804,0,0,2.4346274509804
0.49611669755909,2.4480784313725,0,0,2.4480784313725
0.49611669755909,2.4615294117647,0,0,2.4615294117647
0.49611669755909,2.4749803921569,0,0,2.4749803921569
0.58977637456969,2.488431372549,0,0,2.488431372549
0.58977637456969,2.5018823529412,0,0,2.5018823529412
0.63232177338052,2.5153333333333,0,0,2.5153333333333
0.63232177338052,2.5287843137255,0,0,2.5287843137255
0.63232177338052,2.5422352941176,0,0,2.5422352941176
0.63232177338052,2.5556862745098,0,0,2.5556862745098
0.63232177338052,2.569137254902,0,0,2.569137254902
0.63232177338052,2.5825882352941,0,0,2.5825882352941
0.63232177338052,2.5960392156863,0,0,2.5960392156863
0.63232177338052,2.6094901960784,0,0,2.6094901960784
0.61056505364667,2.6229411764706,0,0,2.6229411764706
0.61056505364667,2.6363921568627,0,0,2.6363921568627
0.61056505364667,2.6498431372549,0,0,2.6498431372549
0.61056505364667,2.6632941176471,0,0,2.6632941176471
0.55671777843153,2.6767450980392,0,0,2.6767450980392
0.55671777843153,2.6901960784314,0,0,2.6901960784314
0.55671777843153,2.7036470588235,0,0,2.7036470588235
0.55671777843153,2.7170980392157,0,0,2.7170980392157
0.55671777843153,2.7305490196078,0,0,2.7305490196078
0.55671777843153,2.744,0,0,2.744
0.49634305433079,2.7574509803922,0,0,2.7574509803922
0.49634305433079,2.7709019607843,0,0,2.7709019607843
0.49634305433079,2.7843529411765,0,0,2.7843529411765
0.49634305433079,2.7978039215686,0,0,2.7978039215686
0.49634305433079,2.8112549019608,0,0,2.8112549019608
0.49634305433079,2.8247058823529,0,0,2.8247058823529
0.49634305433079,2.8381568627451,0,0,2.8381568627451
0.49634305433079,2.8516078431373,0,0,2.8516078431373
0.49634305433079,2.8650588235294,0,0,2.8650588235294
0.49634305433079,2.8785098039216,0,0,2.8785098039216
0.49634305433079,2.8919607843137,0,0,2.8919607843137
0.49634305433079,2.9054117647059,0,0,2.9054117647059
0.49634305433079,2.918862745098,0,0,2.918862745098
0.49634305433079,2.9323137254902,0,0,2.9323137254902
0.5100941059277,2.9457647058824,0,0,2.9457647058824
0.5100941059277,2.9592156862745,0,0,2.9592156862745
0.5100941059277,2.9726666666667,0,0,2.9726666666667
0.5100941059277,2.9861176470588,0,0,2.9861176470588
0.5100941059277,2.999568627451,0,0,2.999568627451
0.63119864543743,3.0130196078431,0,0,3.0130196078431
0.63119864543743,3.0264705882353,0,0,3.0264705882353
0.63119864543743,3.0399215686275,0,0,3.0399215686275
0.63119864543743,3.0533725490196,0,0,3.0533725490196
0.63119864543743,3.0668235294118,0,0,3.0668235294118
0.63119864543743,3.0802745098039,0,0,3.0802745098039
0.63119864543743,3.0937254901961,0,0,3.0937254901961
0.63119864543743,3.1071764705882,0,0,3.1071764705882
0.63119864543743,3.1206274509804,0,0,3.1206274509804
0.63119864543743,3.1340784313725,0,0,3.1340784313725
0.63119864543743,3.1475294117647,0,0,3.1475294117647
0.63119864543743,3.1609803921569,0,0,3.1609803921569
0.63119864543743,3.174431372549,0,0,3.174431372549
0.63119864543743,3.1878823529412,0,0,3.1878823529412
0.4541882874083,3.2013333333333,0,0,3.2013333333333
0.4541882874083,3.2147843137255,0,0,3.2147843137255
0.42600753822157,3.2282352941176,0,0,3.2282352941176
0.42600753822157,3.2416862745098,0,0,3.2416862745098
0.42600753822157,3.255137254902,0,0,3.255137254902
0.42600753822157,3.2685882352941,0,0,3.2685882352941
0.42600753822157,3.2820392156863,0,0,3.2820392156863
0.42600753822157,3.2954901960784,0,0,3.2954901960784
0.42600753822157,3.3089411764706,0,0,3.3089411764706
0.42600753822157,3.3223921568627,0,0,3.3223921568627
0.42600753822157,3.3358431372549,0,0,3.3358431372549
0.42600753822157,3.3492941176471,0,0,3.3492941176471
0.42600753822157,3.3627450980392,0,0,3.3627450980392
0.069565545066852,3.3761960784314,0,0,3.3761960784314
0.01776790879776,3.3896470588235,0,0,3.3896470588235
0.01776790879776,3.4030980392157,0,0,3.4030980392157
0.01776790879776,3.4165490196078,0,0,3.4165490196078
0.01776790879776,3.43,0,0,3.43
